Senior Citizen,Partner,Dependents,Tenure Months,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,label,Gender_Male,Internet Service_Fiber optic,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,0,0,5,0,0,0,0,1,0,0,1,75.65,399.45,0,0,1,0,0,0,0,1
0,1,0,4,0,0,0,0,1,0,0,0,50.05,179.35,1,1,0,0,0,0,0,1
0,0,0,5,1,0,0,0,0,0,0,0,75.55,413.65,1,0,1,0,0,0,1,0
0,0,0,2,0,0,0,1,1,0,0,1,79.85,152.45,1,1,1,0,0,0,1,0
0,0,0,7,0,1,0,0,0,0,0,0,74.35,533.6,0,1,1,0,0,0,0,1
0,1,0,2,0,1,0,0,0,0,0,1,74.4,139.4,1,0,1,0,0,0,1,0
0,1,0,66,1,1,0,1,1,1,1,1,84.0,5714.25,0,1,0,0,1,0,0,1
1,0,0,13,0,0,0,1,0,1,1,1,96.85,1235.55,0,0,1,0,0,0,1,0
0,0,0,16,1,0,1,1,0,0,1,1,95.6,1555.65,1,0,1,0,0,1,0,0
0,0,0,63,0,0,0,1,0,0,1,0,58.55,3503.5,0,0,0,1,0,1,0,0
0,0,0,23,1,0,0,1,1,1,1,1,104.05,2470.1,1,1,1,0,0,0,0,1
1,0,0,16,1,0,0,0,0,1,0,1,86.6,1281.0,1,1,1,0,0,0,1,0
1,1,0,33,0,1,1,0,1,0,1,1,93.55,3055.5,0,1,1,1,0,0,1,0
0,0,0,15,0,1,0,0,0,1,0,0,86.2,1270.2,1,0,1,0,0,0,1,0
0,0,0,28,1,0,1,0,0,1,1,0,100.2,2688.45,0,1,1,1,0,0,1,0
0,0,1,18,0,0,0,0,0,0,0,1,45.65,747.2,0,1,0,0,0,1,0,0
1,1,0,53,1,0,1,0,0,1,1,1,101.9,5549.4,1,1,1,0,0,0,1,0
0,1,0,55,0,1,0,0,0,0,1,0,59.45,3157.0,0,1,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,45.85,45.85,1,1,0,0,0,0,0,1
0,0,1,23,0,0,0,0,1,0,0,1,49.45,1119.35,0,0,0,1,0,0,1,0
1,0,0,57,1,0,1,0,1,1,1,1,104.9,5913.95,0,1,1,0,0,0,0,0
0,1,1,9,0,0,1,0,1,1,1,1,101.5,906.85,0,1,1,0,0,0,1,0
0,1,0,67,1,0,1,1,1,1,1,0,86.15,5883.85,0,0,0,0,1,0,0,0
0,1,0,14,0,1,1,0,1,1,1,0,105.95,1348.9,1,0,1,1,0,0,0,1
1,1,0,41,1,1,0,1,0,0,0,1,83.75,3273.55,1,1,1,0,0,0,0,0
1,0,0,52,1,1,0,1,0,0,0,0,59.85,3103.25,0,0,0,0,1,0,0,0
0,1,0,3,1,0,0,0,0,0,0,1,75.15,216.75,1,0,1,0,0,1,0,0
0,1,0,71,1,1,1,1,1,1,1,1,116.25,8564.75,0,1,1,0,1,0,1,0
0,1,0,70,0,1,1,1,1,1,1,1,109.5,7534.65,1,1,1,1,0,0,0,0
1,1,0,33,1,1,0,1,1,1,1,1,109.9,3694.7,0,1,1,0,0,0,0,0
0,0,1,4,0,0,0,0,0,0,0,1,70.9,273.0,1,0,1,0,0,0,0,0
0,1,1,2,1,0,0,1,1,1,1,1,104.4,242.8,1,0,1,0,0,0,1,0
0,1,0,1,0,0,0,0,0,0,0,1,68.95,68.95,1,0,1,0,0,0,1,0
0,0,0,10,0,1,1,1,0,1,1,1,104.4,1081.45,1,1,1,0,0,0,1,0
0,0,0,24,0,0,0,0,1,1,1,1,96.0,2122.45,1,1,1,0,0,0,1,0
0,0,0,10,1,0,0,0,0,0,0,1,74.15,811.8,1,1,1,0,0,0,0,1
0,0,0,9,1,0,0,1,0,1,1,0,98.3,923.5,1,0,1,0,0,1,0,0
0,1,1,22,0,0,1,0,1,0,0,0,55.15,1206.05,1,0,0,0,0,0,1,0
0,0,0,23,0,1,0,1,0,1,1,1,99.95,2292.75,0,1,1,1,0,1,0,0
0,1,0,33,0,1,0,1,1,1,1,1,103.75,3361.05,1,0,1,1,0,0,1,0
0,1,1,4,0,0,1,0,1,0,0,0,56.5,235.1,1,0,0,0,0,0,0,1
0,1,0,71,1,0,0,1,0,1,1,1,98.65,6962.85,0,1,1,1,0,1,0,0
0,1,0,4,0,0,0,1,0,0,0,1,73.75,325.45,1,0,1,0,0,0,1,0
1,0,0,2,0,0,0,0,0,0,1,1,79.75,159.4,1,0,1,0,0,0,0,0
0,0,0,36,0,0,1,0,0,1,1,1,94.8,3565.65,0,0,1,0,0,1,0,0
0,1,1,32,0,1,1,1,1,0,1,0,73.6,2316.85,0,0,0,0,1,0,0,1
0,0,0,3,1,0,0,1,0,0,1,0,91.85,257.05,1,1,1,0,0,0,1,0
0,0,0,8,0,0,0,0,0,1,0,1,80.1,679.3,1,0,1,0,0,0,0,0
0,0,0,54,0,1,0,1,1,1,1,0,80.6,4299.95,0,0,0,0,1,0,1,0
0,1,0,61,1,0,1,0,1,1,0,1,94.1,5638.3,1,1,1,0,1,0,1,0
0,0,0,5,0,0,1,0,0,1,1,1,96.25,512.45,1,0,1,0,0,0,1,0
1,0,0,27,1,0,1,0,1,1,1,1,104.65,2964.0,0,1,1,1,0,0,0,0
0,0,1,34,1,0,1,1,0,1,1,1,106.35,3549.25,1,1,1,0,0,0,1,0
1,1,0,24,1,0,1,1,0,1,1,1,104.25,2433.9,1,1,1,0,0,0,1,0
0,1,1,60,0,1,1,0,1,1,1,1,79.05,4663.4,0,1,0,0,0,1,0,0
1,0,0,3,1,0,1,1,0,1,1,1,105.0,294.45,1,1,1,0,0,0,1,0
0,1,0,59,1,1,1,1,0,1,1,1,109.15,6557.75,0,0,1,1,0,1,0,0
0,1,0,61,0,1,1,0,1,1,1,1,81.05,4747.65,0,1,0,0,1,0,0,1
1,0,0,26,1,1,1,0,0,0,1,1,95.0,2497.2,1,0,1,0,0,0,1,0
0,0,0,10,1,0,1,0,0,0,0,1,81.0,818.05,1,0,1,0,0,1,0,0
0,1,0,51,1,0,0,0,1,1,1,1,75.2,3901.25,0,1,0,0,1,0,0,0
0,1,1,23,1,1,1,1,1,1,1,1,91.1,2198.3,0,0,0,0,1,1,0,0
1,0,0,1,1,0,0,0,0,0,0,1,75.35,75.35,1,1,1,0,0,0,1,0
0,1,1,55,1,0,0,1,0,1,0,1,90.4,5099.15,0,1,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1,1,55.4,55.4,1,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,0,0,0,44.0,44.0,0,1,0,0,0,0,1,0
0,1,1,68,1,0,1,0,1,0,0,1,83.65,5733.4,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,1,53.55,53.55,1,0,0,0,0,0,0,1
0,0,0,2,0,0,1,0,0,1,0,1,87.15,183.75,1,0,1,0,0,0,0,0
0,0,1,26,1,0,0,0,0,0,0,1,49.5,1265.65,0,0,0,0,0,0,0,1
1,1,0,29,1,0,0,0,0,0,0,1,51.6,1442.0,0,1,0,0,0,0,1,0
0,1,0,40,1,1,0,1,0,1,1,0,105.75,4228.55,0,0,1,1,0,0,0,0
0,1,0,65,1,1,0,1,1,0,1,0,76.15,4929.55,0,1,0,0,1,0,0,0
0,0,0,55,0,0,0,0,0,0,0,0,45.05,2462.6,0,0,0,1,0,0,0,0
0,0,0,3,1,0,0,0,0,0,0,0,74.4,215.8,1,0,1,0,0,0,0,0
0,0,0,21,0,1,0,1,0,1,0,0,65.35,1424.4,0,1,0,0,0,0,0,0
0,1,1,7,0,1,1,1,0,1,0,0,69.45,477.05,0,0,0,1,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,1,77.15,77.15,1,0,1,0,0,0,1,0
0,0,0,3,0,0,0,0,1,0,1,0,85.8,272.2,1,0,1,0,0,0,1,0
1,1,0,46,1,0,0,1,0,1,1,1,98.85,4564.9,0,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,46.2,46.2,1,1,0,0,0,1,0,0
1,0,0,9,1,0,0,0,0,0,1,1,84.4,732.5,1,1,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,70.45,70.45,1,1,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1,1,79.25,79.25,1,1,1,0,0,0,1,0
1,1,0,68,1,0,1,0,0,1,1,1,100.2,6851.65,1,0,1,0,0,0,1,0
0,1,1,28,1,0,0,1,1,1,1,1,104.8,3046.05,1,0,1,0,0,0,1,0
0,1,0,4,1,0,0,0,0,0,1,1,85.95,381.3,1,0,1,0,0,0,1,0
0,1,0,9,0,0,1,0,0,0,0,0,50.85,466.6,0,0,0,0,0,0,0,1
1,1,0,36,0,0,0,1,1,0,0,0,54.1,1992.85,0,1,0,1,0,1,0,0
0,1,0,40,0,0,1,0,0,0,0,1,50.15,2058.5,0,1,0,0,0,0,0,1
0,1,0,9,1,1,1,1,0,0,0,0,91.75,865.8,1,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,49.5,49.5,0,0,0,0,0,0,1,0
1,1,0,54,1,0,0,1,0,1,1,1,99.05,5295.7,0,1,1,0,0,1,0,0
0,1,0,54,1,0,1,1,1,1,1,0,110.35,5893.15,1,0,1,1,0,0,1,0
1,0,0,18,0,0,0,1,0,0,1,1,84.95,1443.65,0,0,1,0,0,0,1,0
0,0,0,2,1,0,1,0,0,0,0,1,54.4,114.1,1,1,0,0,0,0,0,1
0,0,0,4,1,0,1,0,0,0,0,0,77.95,305.55,1,0,1,0,0,0,0,0
0,1,0,18,0,0,0,1,0,1,1,0,95.15,1779.95,1,1,1,0,0,0,0,1
0,0,0,3,0,0,0,0,1,0,0,1,50.5,147.75,0,1,0,0,0,0,0,1
0,1,0,58,1,1,1,1,0,1,1,1,109.45,6144.55,1,0,1,0,1,0,0,0
1,1,0,33,1,0,0,0,0,1,1,1,94.5,3105.55,1,1,1,0,0,0,1,0
0,1,0,12,0,1,0,0,1,0,0,0,54.2,690.5,0,0,0,0,0,0,0,0
1,0,0,21,1,0,0,0,0,1,1,1,94.25,1973.75,1,0,1,0,0,0,1,0
0,0,0,6,0,0,0,0,0,1,1,1,89.5,573.3,1,0,1,0,0,0,1,0
0,0,0,56,0,0,1,0,0,0,0,1,73.85,4092.85,1,0,1,0,0,0,1,0
0,0,0,34,1,0,1,0,1,1,1,1,105.35,3540.65,0,1,1,0,0,0,1,0
0,0,0,5,1,0,0,0,0,0,0,1,75.9,357.75,1,1,1,0,0,0,0,0
0,1,0,52,1,1,0,1,1,0,0,1,91.6,4627.8,0,1,1,0,1,1,0,0
0,0,0,4,1,0,0,1,1,0,0,1,87.1,341.45,1,0,1,0,0,0,0,1
0,1,1,55,1,0,0,0,0,0,1,0,85.5,4713.4,0,1,1,0,0,0,0,0
0,1,1,43,1,0,0,1,1,1,1,1,104.3,4451.85,0,1,1,1,0,1,0,0
0,1,0,19,1,0,0,0,0,1,0,1,86.85,1564.4,0,0,1,0,0,0,1,0
0,1,1,20,0,0,0,1,0,0,0,1,49.6,939.8,0,1,0,0,0,0,1,0
0,0,0,9,0,0,0,0,0,0,1,1,79.55,723.4,1,0,1,0,0,0,1,0
0,0,1,1,0,1,0,0,0,0,0,0,50.6,50.6,1,1,0,0,0,0,0,1
0,0,0,71,1,1,1,1,1,0,1,0,80.6,5708.2,0,1,0,0,1,0,0,0
0,0,0,2,1,0,0,0,0,0,0,1,73.25,131.05,1,1,1,0,0,1,0,0
1,0,0,8,0,0,0,1,0,1,1,1,92.1,729.95,1,0,1,0,0,0,1,0
0,0,0,6,1,1,0,0,0,0,0,1,79.05,434.5,1,0,1,0,0,0,1,0
1,0,0,1,1,0,0,1,0,1,0,1,88.8,88.8,1,1,1,0,0,0,1,0
0,0,0,6,0,0,0,1,0,1,1,0,94.5,575.45,1,1,1,0,0,0,0,1
0,1,1,45,1,0,1,1,0,0,1,1,95.95,4456.65,0,1,1,0,0,0,0,0
0,0,0,7,0,0,0,0,0,1,1,1,66.85,458.1,0,0,0,0,0,0,1,0
0,1,0,2,0,0,0,0,1,1,1,1,94.2,167.5,1,1,1,0,0,0,1,0
0,1,0,49,1,0,0,0,0,1,0,0,84.5,4254.85,1,1,1,0,0,0,1,0
0,1,1,72,1,1,1,1,1,1,1,1,89.4,6376.55,0,1,0,0,1,0,0,1
0,0,0,62,1,0,1,1,1,1,1,0,84.5,5193.2,0,0,0,0,1,0,0,0
0,1,1,49,1,0,1,0,0,1,1,1,98.35,4889.2,0,0,1,0,0,0,1,0
1,1,0,59,1,0,0,0,0,1,1,1,93.85,5574.75,1,1,1,0,0,0,0,0
0,0,0,58,1,0,0,1,1,1,1,1,104.65,6219.6,1,1,1,1,0,0,1,0
0,1,0,70,1,0,1,0,0,1,1,0,98.3,6859.5,1,1,1,0,1,0,0,0
1,1,0,32,1,0,0,1,1,1,1,1,104.9,3351.55,1,1,1,0,0,0,1,0
1,1,0,32,1,0,0,0,0,1,0,1,85.95,2628.6,1,0,1,0,0,1,0,0
1,1,0,27,1,0,1,1,0,0,1,1,95.55,2510.2,1,1,1,0,0,0,1,0
0,0,0,2,0,0,0,1,0,1,1,1,95.85,197.7,1,1,1,0,0,0,1,0
1,0,0,14,1,0,0,0,0,0,0,1,74.3,1096.25,1,0,1,0,0,0,1,0
0,0,0,18,1,0,1,0,0,1,0,1,90.0,1527.35,1,0,1,0,0,1,0,0
1,1,0,71,1,1,1,1,1,0,1,1,82.7,5831.2,0,0,0,0,1,0,0,0
1,1,0,14,1,0,1,0,0,1,1,1,100.2,1369.8,1,0,1,0,0,0,1,0
0,1,0,1,0,0,0,0,0,0,0,1,71.0,71.0,1,1,1,0,0,0,1,0
0,0,0,6,0,1,0,1,1,1,1,1,80.25,493.4,0,1,0,0,1,0,0,1
0,1,1,35,1,0,1,1,1,1,1,1,109.95,3782.4,0,1,1,0,0,0,1,0
1,0,0,44,0,0,0,1,1,1,1,0,74.85,3268.05,0,0,0,1,0,0,0,0
1,0,0,17,0,0,0,0,0,0,0,1,45.05,770.6,1,1,0,0,0,0,1,0
0,1,1,42,0,0,0,1,1,1,1,0,73.15,3088.25,0,1,0,1,0,0,1,0
0,1,0,15,1,0,0,1,1,1,1,1,103.45,1539.8,0,1,1,0,0,0,1,0
0,0,0,6,0,0,0,1,1,1,1,1,99.95,547.65,1,0,1,0,0,0,0,1
0,1,0,42,1,1,0,0,0,1,1,0,97.1,4016.75,0,1,1,1,0,0,1,0
0,0,0,51,0,0,0,0,1,0,0,0,47.85,2356.75,0,1,0,1,0,1,0,0
0,0,0,66,1,0,1,0,1,1,1,1,104.25,6860.6,0,1,1,1,0,0,1,0
0,0,0,15,1,0,1,0,0,0,0,1,79.75,1111.85,1,0,1,0,0,0,1,0
0,0,0,18,0,0,0,0,1,0,0,1,75.9,1373.05,0,1,1,0,0,0,0,0
1,0,0,66,1,0,1,1,1,1,1,0,110.9,7432.05,1,1,1,1,0,1,0,0
0,0,0,8,0,0,1,0,1,1,0,1,66.65,520.95,0,1,0,0,0,0,1,0
0,0,0,44,0,0,0,1,1,1,1,0,100.1,4378.35,0,1,1,0,1,0,0,0
0,0,0,8,0,0,0,0,0,0,1,1,54.75,438.05,0,1,0,0,0,1,0,0
0,0,1,22,1,0,0,0,0,0,1,1,84.75,1816.75,0,0,1,0,0,0,1,0
1,1,0,67,1,1,0,1,0,1,1,1,107.05,7142.5,0,0,1,1,0,1,0,0
0,0,0,7,0,0,0,1,0,0,0,1,75.15,525.0,0,0,1,0,0,0,1,0
0,1,0,60,1,1,0,1,1,1,1,1,109.45,6572.85,0,1,1,0,0,0,0,0
0,0,0,66,1,1,1,1,1,0,1,1,103.1,6595.0,0,0,1,0,0,0,0,0
0,0,0,26,1,0,0,0,1,0,0,1,80.5,2088.8,1,1,1,0,0,0,1,0
1,1,0,19,0,1,0,1,0,1,0,0,66.4,1286.05,0,1,0,0,0,0,0,0
0,1,1,55,0,0,0,1,1,0,0,1,55.25,3119.9,0,1,0,0,1,1,0,0
0,1,0,72,1,1,1,1,1,1,1,0,112.1,7965.95,0,0,1,0,1,1,0,0
0,0,1,4,0,1,0,0,0,0,0,0,49.35,219.65,1,1,0,0,0,0,1,0
1,0,0,24,1,0,1,0,0,1,1,1,101.25,2440.15,1,1,1,0,0,0,1,0
1,0,0,43,0,0,0,0,0,1,1,1,89.55,3856.75,1,1,1,0,0,0,0,1
0,1,0,70,0,0,1,1,1,1,1,1,80.4,5717.85,0,0,0,0,1,0,0,0
0,1,0,58,1,1,0,1,1,1,1,1,84.3,4916.4,0,0,0,0,1,0,1,0
0,1,1,68,0,1,1,1,0,1,1,1,105.25,7173.15,0,1,1,0,1,0,0,0
0,0,0,11,1,0,0,0,0,0,0,1,76.5,837.95,1,0,1,0,0,0,1,0
0,1,1,52,0,0,1,1,1,0,0,0,85.8,4433.3,0,0,1,0,0,0,0,0
0,0,0,5,1,0,0,0,0,1,0,1,85.2,474.8,1,0,1,0,0,0,1,0
0,1,0,41,0,1,0,0,1,1,1,1,74.7,3187.65,0,0,0,1,0,1,0,0
0,0,0,27,0,1,0,0,0,0,0,0,50.35,1411.35,0,1,0,0,0,0,0,1
1,1,0,57,1,0,0,1,0,1,1,0,100.6,5746.15,1,1,1,0,0,0,1,0
0,0,0,32,1,0,0,0,0,0,1,1,85.65,2664.3,0,1,1,0,0,0,0,0
0,0,0,4,0,0,0,0,0,1,0,1,79.0,303.15,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,1,52.2,52.2,1,0,0,0,0,0,1,0
0,1,1,28,0,0,0,0,0,0,0,1,70.4,1992.2,0,0,1,1,0,0,0,0
0,1,0,72,1,1,0,1,0,1,1,1,105.5,7544.0,0,0,1,0,1,0,1,0
0,1,0,42,1,0,1,1,1,0,1,1,99.45,4138.05,1,1,1,0,0,0,1,0
0,0,1,3,0,1,0,1,0,0,0,0,55.9,157.55,0,1,0,0,0,0,0,1
0,0,0,35,0,1,0,0,1,0,1,1,89.2,3251.3,0,1,1,1,0,0,1,0
0,1,0,17,0,0,0,1,0,1,1,1,96.65,1588.25,0,1,1,1,0,0,0,0
0,1,1,72,1,1,1,0,0,1,0,1,95.1,6843.15,0,0,1,0,1,0,1,0
0,0,0,18,1,1,0,1,0,1,0,0,69.5,1199.4,0,1,0,0,0,0,0,1
1,1,0,18,1,0,0,0,1,1,1,0,99.75,1836.25,1,0,1,0,0,0,0,0
0,0,0,22,1,0,1,0,0,1,1,1,100.65,2415.95,0,1,1,0,0,0,1,0
0,0,0,7,1,0,1,0,0,1,1,1,99.8,673.25,1,1,1,0,0,0,1,0
0,0,0,19,1,0,0,0,0,0,1,1,86.0,1532.45,1,1,1,0,0,0,0,0
0,0,0,2,1,0,0,0,0,1,1,1,94.2,193.8,1,0,1,0,0,0,0,0
0,0,0,10,0,1,1,1,1,1,1,1,110.1,1043.3,1,1,1,0,0,0,1,0
1,0,0,3,0,0,0,1,0,1,0,1,86.85,220.95,1,0,1,0,0,0,1,0
0,0,0,42,1,1,1,0,0,0,0,1,60.15,2421.6,0,0,0,1,0,0,0,0
0,0,0,15,0,0,1,0,0,0,1,1,85.9,1269.55,1,0,1,0,0,0,0,0
1,0,0,23,1,0,1,1,0,1,1,1,106.4,2483.5,1,1,1,0,0,0,1,0
1,0,0,46,1,1,1,1,0,1,1,1,110.0,4874.8,1,0,1,1,0,0,1,0
1,1,0,47,1,0,0,1,0,1,1,1,100.05,4871.05,1,1,1,0,0,0,1,0
1,1,0,46,0,0,0,0,0,0,1,1,80.4,3605.2,1,1,1,0,0,0,1,0
0,1,1,47,1,0,1,0,0,1,1,1,99.35,4749.15,1,1,1,0,0,0,1,0
1,0,0,33,1,0,1,1,0,0,0,1,83.85,2716.3,1,1,1,0,0,1,0,0
1,0,0,21,1,0,1,1,0,1,1,1,104.35,2271.85,0,1,1,0,0,0,1,0
0,0,0,23,0,0,1,0,0,1,1,0,95.3,2192.9,0,1,1,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,1,44.15,92.65,1,1,0,0,0,0,1,0
0,1,0,72,1,1,0,1,1,1,1,1,110.9,8240.85,0,1,1,0,1,1,0,0
1,1,1,32,1,0,1,0,0,1,1,1,100.4,3217.65,0,0,1,0,0,0,1,0
0,0,0,33,1,0,1,1,0,1,1,0,107.55,3645.5,0,0,1,0,0,0,1,0
1,0,0,2,1,0,0,1,0,0,1,1,88.55,179.25,1,0,1,0,0,0,1,0
0,0,0,4,0,0,0,0,0,1,0,1,81.0,340.85,1,1,1,0,0,0,1,0
0,0,0,2,0,0,0,0,0,0,0,1,45.0,96.45,1,1,0,0,0,0,0,1
0,1,0,44,1,1,1,1,1,0,0,1,95.1,4060.55,0,0,1,0,0,1,0,0
1,0,0,11,1,0,0,0,0,1,1,1,95.15,997.65,1,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0,1,0,0,1,54.35,117.05,0,0,0,0,0,0,0,1
0,1,0,69,1,0,1,1,0,1,1,1,103.95,7446.9,1,0,1,0,0,0,1,0
1,1,0,15,1,0,0,0,0,0,1,1,85.6,1345.55,1,1,1,0,0,0,0,0
0,0,0,24,0,1,0,0,0,0,0,1,51.15,1275.7,0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,1,1,1,93.3,93.3,1,1,1,0,0,0,1,0
1,0,0,71,1,0,1,0,1,1,1,1,106.8,7623.2,0,1,1,0,1,0,1,0
1,0,0,1,0,0,0,0,0,0,0,1,71.15,71.15,1,0,1,0,0,0,1,0
0,1,1,15,1,0,0,1,1,0,0,1,59.65,867.1,0,1,0,0,0,0,0,0
0,1,0,68,1,0,0,0,0,1,0,1,83.0,5685.8,1,0,1,1,0,0,1,0
0,1,0,65,1,0,1,1,1,1,1,1,108.05,7118.9,0,0,1,1,0,1,0,0
0,0,0,29,1,0,1,1,0,0,1,0,70.9,1964.6,0,1,0,1,0,1,0,0
0,0,0,2,1,0,0,0,0,0,1,1,85.7,169.8,1,0,1,0,0,0,1,0
1,1,0,50,1,1,1,1,0,1,0,1,101.9,5265.5,0,1,1,1,0,0,0,0
1,0,0,30,1,1,0,0,0,0,1,1,90.5,2595.85,0,1,1,0,0,1,0,0
0,1,0,71,1,1,1,1,0,1,1,1,109.6,7854.15,0,1,1,1,0,0,1,0
0,0,0,1,0,0,0,0,0,1,1,1,89.55,89.55,1,1,1,0,0,0,1,0
0,1,1,9,1,0,1,0,0,0,0,1,55.3,501.2,0,0,0,0,0,0,0,1
0,0,0,14,0,0,0,0,0,1,1,1,89.8,1129.1,1,0,1,0,0,0,0,1
1,1,0,45,1,1,0,1,1,0,1,0,75.15,3480.35,0,1,0,0,1,1,0,0
0,0,0,30,0,0,1,0,0,1,1,1,97.0,3021.3,0,1,1,1,0,0,0,0
0,0,1,50,0,0,0,0,0,0,0,0,70.35,3533.6,0,0,1,0,1,1,0,0
0,1,1,4,0,0,0,0,0,0,0,1,69.55,284.9,0,1,1,0,0,0,0,1
1,1,0,43,1,0,0,1,1,1,1,1,107.55,4533.9,1,0,1,1,0,0,1,0
1,1,0,12,1,0,1,0,0,1,1,1,101.35,1218.55,1,1,1,0,0,0,1,0
0,0,0,31,1,0,1,0,1,1,0,1,71.05,2168.15,0,1,0,0,0,0,1,0
1,1,0,58,1,0,0,1,0,1,1,1,98.7,5812.6,1,1,1,0,0,0,1,0
0,1,1,1,0,0,0,0,0,0,1,1,81.05,81.05,0,1,1,0,0,0,1,0
0,0,0,33,1,1,0,0,0,0,0,0,80.1,2603.3,0,1,1,1,0,0,0,0
0,1,1,32,1,0,1,1,0,0,0,0,62.45,2045.55,0,0,0,0,0,0,0,0
0,1,1,9,1,0,1,1,0,1,1,1,102.6,897.75,0,1,1,0,0,1,0,0
0,1,1,22,0,1,1,0,1,0,0,1,57.95,1271.8,0,1,0,0,0,0,0,1
1,1,0,43,1,0,1,0,0,1,1,1,101.0,4388.4,1,1,1,0,0,0,1,0
0,1,0,72,1,1,0,1,1,0,0,0,66.85,4758.8,0,0,0,0,1,0,0,0
1,0,0,5,0,0,0,0,0,0,0,1,71.45,371.6,0,1,1,0,0,0,0,1
1,0,0,1,0,0,0,0,1,0,0,0,74.7,74.7,0,1,1,0,0,0,1,0
0,0,0,7,1,0,0,0,0,0,0,1,75.1,552.95,1,0,1,0,0,0,0,0
0,1,0,54,1,1,1,0,0,1,1,0,106.55,5763.3,1,0,1,1,0,0,0,0
0,0,1,19,0,0,0,0,1,0,0,0,48.8,953.65,0,0,0,0,0,0,0,1
1,1,0,54,1,0,1,0,0,1,1,1,101.5,5373.1,1,0,1,1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,1,70.2,70.2,0,0,1,0,0,0,1,0
1,0,0,56,1,0,0,1,0,1,1,1,101.05,5594.0,0,1,1,0,0,0,1,0
0,1,1,40,0,0,0,1,0,1,0,1,85.05,3355.65,0,1,1,1,0,0,1,0
0,0,0,11,1,0,0,0,0,0,1,1,58.95,601.6,0,0,0,0,0,0,0,1
0,0,1,5,0,0,0,0,0,0,0,0,46.0,221.7,1,0,0,0,0,0,0,1
0,1,0,63,0,0,1,0,0,1,1,1,96.0,6109.75,0,0,1,1,0,0,1,0
0,0,0,5,0,0,0,0,0,1,0,0,80.2,384.25,0,0,1,0,0,0,1,0
0,1,1,16,0,1,1,0,1,0,1,0,68.25,1114.85,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,80.5,80.5,1,1,1,0,0,0,1,0
1,1,0,27,0,1,0,0,0,0,0,1,75.2,1929.35,1,0,1,0,0,0,0,0
1,1,0,1,1,0,1,0,0,1,0,1,90.6,90.6,1,0,1,0,0,0,1,0
1,0,0,2,1,0,1,0,0,0,1,0,89.5,161.5,1,0,1,0,0,0,1,0
0,1,0,53,1,0,0,0,1,0,1,1,91.15,4862.5,0,0,1,1,0,0,1,0
1,0,0,7,0,0,0,0,0,1,1,1,89.15,574.35,0,0,1,0,0,0,1,0
0,1,0,31,0,0,0,1,0,1,1,1,93.8,2939.8,0,1,1,1,0,0,1,0
0,0,0,52,1,1,0,1,1,1,0,0,74.0,3877.65,0,0,0,1,0,1,0,0
1,1,0,57,1,0,1,1,0,0,1,0,94.0,5438.95,0,0,1,0,0,1,0,0
0,0,0,30,0,1,1,1,1,1,1,0,85.35,2530.4,1,0,0,1,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,1,70.3,144.0,0,1,1,0,0,0,1,0
0,1,0,32,0,1,0,0,0,0,0,1,75.5,2324.7,0,0,1,0,0,0,0,0
0,1,0,1,0,0,0,0,0,1,0,1,80.05,80.05,1,0,1,0,0,0,0,1
0,1,0,45,0,0,1,0,1,0,0,1,54.15,2319.8,1,0,0,1,0,1,0,0
1,1,0,27,1,0,0,0,0,0,0,1,75.5,1893.95,1,1,1,0,0,0,1,0
0,0,1,60,1,1,0,1,1,1,1,1,84.95,4984.85,0,1,0,0,1,0,1,0
0,0,0,10,1,0,0,0,0,1,1,1,72.15,794.25,1,1,0,0,0,1,0,0
0,1,1,58,1,0,1,1,0,1,1,1,105.2,6225.4,0,0,1,1,0,1,0,0
1,1,0,70,1,0,1,1,0,1,1,1,102.95,7101.5,1,1,1,0,0,0,1,0
0,0,0,54,0,1,1,0,1,1,0,1,69.9,3883.3,0,1,0,0,0,0,0,1
1,1,1,62,1,0,1,1,0,0,1,1,96.1,6019.35,0,0,1,0,0,1,0,0
0,1,0,70,0,1,1,0,1,0,1,0,67.95,4664.15,0,1,0,0,1,0,0,1
0,0,0,26,1,1,1,0,0,1,0,1,69.5,1800.05,0,0,0,0,0,0,0,0
